Colocação,Pontos,Nome,Clube,URL detalhes,Rating,Categoria
2,250,EDISON SUGUIYAMA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43508&Colocacao=2&Pontos=250,O,M
2,250,JORGE TORRES,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43510&Colocacao=2&Pontos=250,O,M
2,250,RENAN SUGUIYAMA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43512&Colocacao=2&Pontos=250,O,M
2,250,WILL OKUMA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43513&Colocacao=2&Pontos=250,O,M
2,250,LUCAS IKIEDA,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43515&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS KUGERT,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43517&Colocacao=2&Pontos=250,O,M
2,250,THOMAS FUDIMORI,INTERCOLONIAL,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43518&Colocacao=2&Pontos=250,O,M
2,250,NATYELY SOARES,INSTITUTO DE CULTURA E CONHECIMENTO HUMANO-PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43519&Colocacao=2&Pontos=250,O,M
2,250,RENÊ HACK,FUNDAÇÃO MUNICIPAL DE ESPORTES DE CONCÓRDIA-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43521&Colocacao=2&Pontos=250,O,M
2,250,PEDRO LARA,ADM - PETRÓPOLIS - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43523&Colocacao=2&Pontos=250,O,M
2,250,MARCOS GABRIEL,SR MAMPITUBA/FME CRICIÚMA-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43524&Colocacao=2&Pontos=250,O,M
2,250,JOAO CAVALCANTI,ASSOCIAÇÃO ESPORTIVA MANAUS/ITAIM KEIKO-AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44537&Colocacao=2&Pontos=250,O,M
2,250,KAIQUE MORAIS,ASSOCIAÇÃO DE JOGOS DE XADREZ E DAMAS DE PAULÍNIA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44538&Colocacao=2&Pontos=250,O,M
2,250,ANTONIO GONÇALVES,CLUBE DE CAMPO DE PIRACICABA-CCP-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44539&Colocacao=2&Pontos=250,O,M
2,250,LUCAS ALVES,CLUBE DE CAMPO DE PIRACICABA-CCP-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44540&Colocacao=2&Pontos=250,O,M
2,250,PIETRO DIAS,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44542&Colocacao=2&Pontos=250,O,M
2,250,JOÃO RICARDO PEREIRA,CLUBE MOGIANO-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44543&Colocacao=2&Pontos=250,O,M
2,250,LUAN BOMBARDI,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44545&Colocacao=2&Pontos=250,O,M
2,250,JOÃO PAES,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44546&Colocacao=2&Pontos=250,O,M
2,250,JÚLIO PAES,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44547&Colocacao=2&Pontos=250,O,M
2,250,JOÃO SILVA,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44548&Colocacao=2&Pontos=250,O,M
2,250,JUARES CIRILO DINIZ,FME - ARARAQUARA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44551&Colocacao=2&Pontos=250,O,M
2,250,MARIANA SILVA,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44553&Colocacao=2&Pontos=250,O,M
2,250,MARCIO CONCEICAO,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44558&Colocacao=2&Pontos=250,O,M
2,250,FRANCISCO CASTRO,NIPO IVOTI - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44559&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS GOMES,MESATENISTAS DO CLUBE DAS ÁGUIAS - PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44560&Colocacao=2&Pontos=250,O,M
2,250,LUAN MARQUES,FLUMINENSE FOOTBALL CLUB - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44511&Colocacao=2&Pontos=250,O,M
2,250,VANESSA DE,INSTITUTO DE CULTURA E CONHECIMENTO HUMANO-PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44516&Colocacao=2&Pontos=250,O,M
2,250,MARCOS OLIVEIRA,INSTITUTO DE CULTURA E CONHECIMENTO HUMANO-PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44518&Colocacao=2&Pontos=250,O,M
2,250,PAULO MARTINS,INSTITUTO DE CULTURA E CONHECIMENTO HUMANO-PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44519&Colocacao=2&Pontos=250,O,M
2,250,FRANCISCO AQUINO,FUNDAÇÃO NOSSA SENHORA DA PAZ - PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44520&Colocacao=2&Pontos=250,O,M
2,250,VITOR REGINALDO,EQUIPE MUNICIPAL TENIS DE MESA ITATINGA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44522&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL REGINALDO,EQUIPE MUNICIPAL TENIS DE MESA ITATINGA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44523&Colocacao=2&Pontos=250,O,M
2,250,JÕAO GODOY,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44525&Colocacao=2&Pontos=250,O,M
2,250,MÁRIO CAPATTO,ASSOCIAÇÃO DESPORTIVA ITAPIRENSE DE TÊNIS DE MESA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44528&Colocacao=2&Pontos=250,O,M
2,250,VINICIUS BRUGNARO,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44529&Colocacao=2&Pontos=250,O,M
2,250,JESSÉ SILVINO,AITM/CVA/ITAPETININGA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44531&Colocacao=2&Pontos=250,O,M
2,250,RONDINELLE VIANA,ASSOCIAÇÃO ESPORTIVA LASSALISTA - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44532&Colocacao=2&Pontos=250,O,M
2,250,MARCO ANTONIO CAVALCANTE,INSTITUTO DE CULTURA E CONHECIMENTO HUMANO-PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43528&Colocacao=2&Pontos=250,O,M
2,250,CAIO URBANSKY,ASSOC. SÃO BENTO DO SUL DE T.M.-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=43529&Colocacao=2&Pontos=250,O,M
2,250,LEONARDO SAMPAIO,PENDRAGON SÃO LUIS - MA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44500&Colocacao=2&Pontos=250,O,M
2,250,HUGO GOMES,CLUBE NIPO DE BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44502&Colocacao=2&Pontos=250,O,M
2,250,MATEUS RIBEIRO,PENDRAGON SÃO LUIS - MA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44569&Colocacao=2&Pontos=250,O,M
2,250,ANTONIO PALMEIRA,ASSOCIAÇÃO SÃO CRISTOVÃO DE ESPORTES - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44570&Colocacao=2&Pontos=250,O,M
2,250,YAN ISHIBASHI,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44585&Colocacao=2&Pontos=250,O,M
2,250,CAUÊ AMBROZETI,NIPO SOROCABA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44588&Colocacao=2&Pontos=250,O,M
2,250,MARCUS SOARES,SOCIEDADE GINÁSTICA DE SÃO LEOPOLDO - RS,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44627&Colocacao=2&Pontos=250,O,M
2,250,ERNESTO NETO,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44630&Colocacao=2&Pontos=250,O,M
2,250,CLAUDINEI DA SILVA,CLUBE DE TÊNIS DE MESA BLUMENAU - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44632&Colocacao=2&Pontos=250,O,M
2,250,DAVI DA SILVA,CLUBE DE TÊNIS DE MESA BLUMENAU - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44633&Colocacao=2&Pontos=250,O,M
2,250,ISAQUE DA SILVA,CLUBE DE TÊNIS DE MESA BLUMENAU - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44634&Colocacao=2&Pontos=250,O,M
2,250,FRANCISCO DE SOUSA,ASSOCIAÇÃO TERESINENSE DE TÊNIS DE MESA - PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44635&Colocacao=2&Pontos=250,O,M
2,250,LUIS EDUARDO COELHO,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44636&Colocacao=2&Pontos=250,O,M
2,250,ADRIAN OLIVEIRA,ASSOCIAÇÃO DE TRÊS BARRAS - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44600&Colocacao=2&Pontos=250,O,M
2,250,MARIO BITTENCOURT,CLUBE DE TÊNIS DE MESA BLUMENAU - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44643&Colocacao=2&Pontos=250,O,M
2,250,VITOR ALVES,ESCOLA MUNICIPAL CHRISTA SEDLACEK - IBIRAMA -SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44648&Colocacao=2&Pontos=250,O,M
2,250,ERICK LEANDRO,ESCOLA MUNICIPAL CHRISTA SEDLACEK - IBIRAMA -SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44649&Colocacao=2&Pontos=250,O,M
2,250,CRISTIAN SILVA,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44650&Colocacao=2&Pontos=250,O,M
2,250,JOÃO MARQUES,CLUBE DE TÊNIS DE MESA JACAREÍ - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44651&Colocacao=2&Pontos=250,O,M
2,250,FÁBIO HENRIQUE NOGUEIRA,FUNDAÇÃO ANTARES DE EDUCAÇÃO E CULTURA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=44656&Colocacao=2&Pontos=250,O,M
2,250,GUILHERME FAGUNDES,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45656&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL HORITA,ATEMEL/ACEL LONDRINA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45657&Colocacao=2&Pontos=250,O,M
2,250,CARLITO ANDRADE,ASSOC. SÃO BENTO DO SUL DE T.M.-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45660&Colocacao=2&Pontos=250,O,M
2,250,HENRIQUE CARVALHO,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45662&Colocacao=2&Pontos=250,O,M
2,250,REBEKA ESCOCARD,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45664&Colocacao=2&Pontos=250,O,M
2,250,VINICIUS SANTOS,ASSOCIAÇÃO NIKKEY SÃO JOSÉ DOS CAMPOS - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45665&Colocacao=2&Pontos=250,O,M
2,250,ANDRE CARVALHO,ASSOCIAÇÃO TERESINENSE DE TÊNIS DE MESA - PI,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45667&Colocacao=2&Pontos=250,O,M
2,250,CAUAN ROCHA,SANTA BÁRBARA D' OESTE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45668&Colocacao=2&Pontos=250,O,M
2,250,KAIO PEREIRA,ALIANÇA REVOLUCIONÁRIA JOVENS EM AÇÃO - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45669&Colocacao=2&Pontos=250,O,M
2,250,JOHN NILSON SOUZA,ASSOCIAÇÃO ESPORTIVA LASSALISTA - AM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45677&Colocacao=2&Pontos=250,O,M
2,250,LUIZ MENDES,ASSOC.DESP. MATOSTT DE TM/COL. DELTA/CLUBE COMERCIAL DE LORENA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45679&Colocacao=2&Pontos=250,O,M
2,250,MARCELO ALESSANDRO,AITM/CVA/ITAPETININGA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45683&Colocacao=2&Pontos=250,O,M
2,250,ANDRÉ NAKASHIMA,NIKKEI CURITIBA - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45684&Colocacao=2&Pontos=250,O,M
2,250,MATEUS ESPINDOLA,ASSOC. DE AMADORES DO TM DE ARAQUARI-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45687&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS ALMEIDA,ASSOCIAÇÃO CULTURAL E DESPORTIVA MARILIENSE-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45689&Colocacao=2&Pontos=250,O,M
2,250,RODRIGO TEIXEIRA,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45692&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS SCHAADE,ASSOCIAÇÃO TIMBOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45694&Colocacao=2&Pontos=250,O,M
2,250,NIKOLAS SILVA,ASSOCIAÇÃO TIMBOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45696&Colocacao=2&Pontos=250,O,M
2,250,EDUARDO ZICKUHR,ASSOCIAÇÃO TIMBOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45699&Colocacao=2&Pontos=250,O,M
2,250,KAUÊ RIBEIRO,ASSOCIAÇÃO TIMBOENSE - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45700&Colocacao=2&Pontos=250,O,M
2,250,MARTIN RASMUSSEN,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45707&Colocacao=2&Pontos=250,O,M
2,250,ELIANDRO GONÇALVES,CENTRO CULTURAL 25 DE JULHO-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45711&Colocacao=2&Pontos=250,O,M
2,250,CLÉSIO THIAGO JESUS,CLUBE LAPEANO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45718&Colocacao=2&Pontos=250,O,M
2,250,CLAUDIMAR GALVÃO,CLUBE LAPEANO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45719&Colocacao=2&Pontos=250,O,M
2,250,ALISSON PAULA,CLUBE LAPEANO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45720&Colocacao=2&Pontos=250,O,M
2,250,BRENDO SANTOS,CLUBE LAPEANO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45721&Colocacao=2&Pontos=250,O,M
2,250,JEAN CARDOSO,CLUBE LAPEANO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45723&Colocacao=2&Pontos=250,O,M
2,250,ERIALDO FILHO,ASSOCIAÇÃO DOS MESATENISTAS DO CEARÁ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45724&Colocacao=2&Pontos=250,O,M
2,250,VAGNER ZAGATTI,CLUBE LAPA TENIS DE MESA 01,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45725&Colocacao=2&Pontos=250,O,M
2,250,EWERTON OLIVEIRA,CLUBE SANHAROENSE DE TÊNIS DE MESA-PE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45727&Colocacao=2&Pontos=250,O,M
2,250,LUIS LANGENDYCK,ASSOC. ESPORTIVA E PARADESPORTIVA DE ITAPOÁ-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45736&Colocacao=2&Pontos=250,O,M
2,250,JOÃO BORGES,AABB BRASÍLIA/RIZZONE - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=45738&Colocacao=2&Pontos=250,O,M
2,250,JOÃO VITOR SILVA,TÁSSIO LIMA TAVARES,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46738&Colocacao=2&Pontos=250,O,M
2,250,ISAAC SANTOS,ASMETT BRASÍLIA - DF,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46742&Colocacao=2&Pontos=250,O,M
2,250,MASATO TOMITA,ACADEMIA SERGIPANA - SE,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46768&Colocacao=2&Pontos=250,O,M
2,250,JOAO MANZOLI,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46769&Colocacao=2&Pontos=250,O,M
2,250,CAIO MASCARENHAS,SAYÃO FUTEBOL CLUBE - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46770&Colocacao=2&Pontos=250,O,M
2,250,FABIO ARAÚJO,MADUREIRA ESPORTE CLUBE - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46774&Colocacao=2&Pontos=250,O,M
2,250,MATHEUS PROCÓPIO,CLUBE MOGIANO-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46777&Colocacao=2&Pontos=250,O,M
2,250,BRUNO BRONZE,FME - ARARAQUARA - SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46778&Colocacao=2&Pontos=250,O,M
2,250,FLÁVIO GRISOLIA,ASSOCIAÇÃO CARIOCA DE TÊNIS DE MESA - RJ,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46782&Colocacao=2&Pontos=250,O,M
2,250,CLAUDIO LOPES,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46783&Colocacao=2&Pontos=250,O,M
2,250,MÁRCIO FERNANDO,AABB - BA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46784&Colocacao=2&Pontos=250,O,M
2,250,VINICIUS DE OLIVEIRA,ASSOC. SÃO BENTO DO SUL DE T.M.-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46785&Colocacao=2&Pontos=250,O,M
2,250,CARLOS GOMES,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46791&Colocacao=2&Pontos=250,O,M
2,250,CAUE MENDES,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46792&Colocacao=2&Pontos=250,O,M
2,250,NIWTON RIBEIRO,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46793&Colocacao=2&Pontos=250,O,M
2,250,GUSTAVO SILVA,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46794&Colocacao=2&Pontos=250,O,M
2,250,RAMON SILVA,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46795&Colocacao=2&Pontos=250,O,M
2,250,FELIPE VITTI,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46797&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL SIGRIST,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46798&Colocacao=2&Pontos=250,O,M
2,250,IVAN RIBEIRO,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46799&Colocacao=2&Pontos=250,O,M
2,250,MURILO ROSA,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46807&Colocacao=2&Pontos=250,O,M
2,250,GABRIEL HABECH,FME - INDAIAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46808&Colocacao=2&Pontos=250,O,M
2,250,THIAGO HABECH,FME - INDAIAL - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46809&Colocacao=2&Pontos=250,O,M
2,250,CARLOS EDUARDO,ASSOCIAÇÃO JOINVILENSE DE TÊNIS DE MESA - SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46810&Colocacao=2&Pontos=250,O,M
2,250,EDUARDO VIEIRA,ASSOCIAÇÃO SÃO JOSÉ DOS PINHAIS - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46814&Colocacao=2&Pontos=250,O,M
2,250,BRUNO LIMA,ASSOCIAÇÃO SÃO JOSÉ DOS PINHAIS - PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46815&Colocacao=2&Pontos=250,O,M
2,250,SAYMON LIMA,PENDRAGON SÃO LUIS - MA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46748&Colocacao=2&Pontos=250,O,M
2,250,JOAO FREITAS,PENDRAGON SÃO LUIS - MA,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46749&Colocacao=2&Pontos=250,O,M
2,250,JOSE SCHVEITZER,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46751&Colocacao=2&Pontos=250,O,M
2,250,FLAVIO FERREIRA,ASSOC. DOS MESATENISTAS DE FLORIANOPOLIS-SC,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46752&Colocacao=2&Pontos=250,O,M
2,250,ALAN MENDES,ASSOC.DOS DEF.MOTORES DO CEARÁ - ADM,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46753&Colocacao=2&Pontos=250,O,M
2,250,HENRIQUE ARRUDA,FRANTT-TIBHAR/CAFÉ MORRO GRANDE/SELAM/PIRACICABA-SP,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46755&Colocacao=2&Pontos=250,O,M
2,250,FABIO FÁVARO,CLUBE LAPEANO-PR,https://app.cbtm.org.br/UI/Site/RatingResultadoDetalhe?Rating=ROM&Associado=46758&Colocacao=2&Pontos=250,O,M
